"country","year","age","ax","mx","qx","px","dx","lx","Lx","Tx","ex"
"sweden",1950,28,0.5,0.000960425093045151,0.000959964106237124,0.999040035893763,926,964581,964118,45232359.7060682,46.8932725256543
"sweden",1950,29,0.5,0.00102657247600565,0.00102604582080627,0.998973954179194,989,963655,963160.5,44268241.7060682,45.9378529723482
"sweden",1950,30,0.5,0.00109271985896614,0.00109212316662983,0.99890787683337,1051,962666,962140.5,43305081.2060682,44.9845337906067
"sweden",1950,31,0.5,0.00115886724192663,0.00115819614414105,0.998841803855859,1114,961615,961058,42342940.7060682,44.0331532953086
"sweden",1950,32,0.5,0.00122501462488713,0.00122426475377308,0.998775735246227,1176,960501,959913,41381882.7060682,43.0836435423474
"sweden",1950,33,0.5,0.00128916170047762,0.00128833126681427,0.998711668733186,1236,959325,958707,40421969.7060682,42.1358452099843
"sweden",1950,34,0.5,0.00135330877606811,0.00135239367295495,0.998647606327045,1295,958089,957441.5,39463262.7060682,41.1895582832787
"sweden",1950,35,0.5,0.00141745585165859,0.00141645197259002,0.99858354802741,1356,956794,956116,38505821.2060682,40.2446307209997
"sweden",1950,36,0.5,0.00148160292724908,0.00148050616611432,0.998519493833886,1414,955438,954731,37549705.2060682,39.301038064289
"sweden",1950,37,0.5,0.00154575000283957,0.00154455625392263,0.998455443746077,1474,954024,953287,36594974.2060682,38.3585467515159
"sweden",1950,38,0.5,0.00169426570959651,0.00169283165628283,0.998307168343717,1612,952550,951744,35641687.2060682,37.417130025792
"sweden",1950,39,0.5,0.00184278141635344,0.00184108505768832,0.998158914942312,1751,950938,950062.5,34689943.2060682,36.4797107761686
