"age","asfr","country","cohort"
26,0.312572402666667,"CHN",1944
25,0.320021968666667,"CHN",1945
24,0.317254430666667,"CHN",1946
23,0.299437436,"CHN",1947
22,0.265068210666667,"CHN",1948
21,0.215973525333333,"CHN",1949
20,0.157309722,"CHN",1950
19,0.09756269,"CHN",1951
18,0.048547902,"CHN",1952
17,0.016477374,"CHN",1953
16,0.001959692,"CHN",1954
15,0,"CHN",1955
50,0,"CHN",1921
49,0,"CHN",1922
48,0.0021430584,"CHN",1923
47,0.0055741876,"CHN",1924
46,0.0111325874,"CHN",1925
45,0.0192085578,"CHN",1926
44,0.0297435378,"CHN",1927
43,0.0422300572,"CHN",1928
42,0.056166503,"CHN",1929
41,0.0710571,"CHN",1930
40,0.0864118926,"CHN",1931
39,0.1017467736,"CHN",1932
38,0.1165834642,"CHN",1933
37,0.1306909372,"CHN",1934
36,0.1440853788,"CHN",1935
35,0.1570302468,"CHN",1936
34,0.1700362212,"CHN",1937
33,0.1838612342,"CHN",1938
32,0.1989613144,"CHN",1939
31,0.2154905974,"CHN",1940
30,0.233301324,"CHN",1941
29,0.2519438602,"CHN",1942
28,0.2706666414,"CHN",1943
27,0.2879745086,"CHN",1944
26,0.3016286556,"CHN",1945
25,0.3086466342,"CHN",1946
24,0.305302386,"CHN",1947
23,0.287126203,"CHN",1948
22,0.2528695632,"CHN",1949
21,0.204505103,"CHN",1950
20,0.147226636,"CHN",1951
19,0.089449133,"CHN",1952
18,0.0428087614,"CHN",1953
17,0.0132035368,"CHN",1954
16,0.00079336,"CHN",1955
15,0,"CHN",1956
50,0,"CHN",1922
49,0,"CHN",1923
48,0.00207116546666667,"CHN",1924
47,0.0052550832,"CHN",1925
46,0.0102707634666667,"CHN",1926
45,0.0174434496,"CHN",1927
44,0.0267046529333333,"CHN",1928
43,0.0375921104,"CHN",1929
42,0.0496710926666667,"CHN",1930
41,0.0625343866666667,"CHN",1931
40,0.0758022832,"CHN",1932
39,0.0891226018666667,"CHN",1933
38,0.102170671066667,"CHN",1934
37,0.114824673733333,"CHN",1935
36,0.127165614933333,"CHN",1936
35,0.139477374266667,"CHN",1937
34,0.1522466584,"CHN",1938
33,0.166163031066667,"CHN",1939
32,0.181602927466667,"CHN",1940
31,0.1986296668,"CHN",1941
30,0.216993444666667,"CHN",1942
29,0.236131353066667,"CHN",1943
28,0.255167338133333,"CHN",1944
27,0.272567641866667,"CHN",1945
26,0.286140772533333,"CHN",1946
25,0.2930374944,"CHN",1947
24,0.289750865333333,"CHN",1948
23,0.272116199333333,"CHN",1949
22,0.239053329066667,"CHN",1950
21,0.192566586,"CHN",1951
20,0.137744815333333,"CHN",1952
19,0.082761356,"CHN",1953
18,0.0388740781333333,"CHN",1954
17,0.0115829742666667,"CHN",1955
16,0.000630186666666667,"CHN",1956
15,0,"CHN",1957
50,0,"CHN",1923
49,0,"CHN",1924
48,0.00199927253333333,"CHN",1925
47,0.0049359788,"CHN",1926
46,0.00940893953333333,"CHN",1927
45,0.0156783414,"CHN",1928
44,0.0236657680666667,"CHN",1929
43,0.0329541636,"CHN",1930
42,0.0431756823333333,"CHN",1931
41,0.0540116733333334,"CHN",1932
40,0.0651926738,"CHN",1933
39,0.0764984301333334,"CHN",1934
38,0.0877578779333334,"CHN",1935
37,0.0989584102666667,"CHN",1936
36,0.110245851066667,"CHN",1937
35,0.121924501733333,"CHN",1938
34,0.1344570956,"CHN",1939
33,0.148464827933333,"CHN",1940
32,0.164244540533333,"CHN",1941
31,0.1817687362,"CHN",1942
30,0.200685565333333,"CHN",1943
29,0.220318845933333,"CHN",1944
28,0.239668034866667,"CHN",1945
27,0.257160775133333,"CHN",1946
26,0.270652889466667,"CHN",1947
25,0.2774283546,"CHN",1948
24,0.274199344666667,"CHN",1949
23,0.257106195666667,"CHN",1950
22,0.225237094933333,"CHN",1951
21,0.180628069,"CHN",1952
20,0.128262994666667,"CHN",1953
19,0.076073579,"CHN",1954
18,0.0349393948666667,"CHN",1955
17,0.00996241173333334,"CHN",1956
16,0.000467013333333334,"CHN",1957
15,0,"CHN",1958
50,0,"CHN",1924
49,0,"CHN",1925
48,0.0019273796,"CHN",1926
47,0.0046168744,"CHN",1927
46,0.0085471156,"CHN",1928
45,0.0139132332,"CHN",1929
44,0.0206268832,"CHN",1930
43,0.0283162168,"CHN",1931
42,0.036680272,"CHN",1932
41,0.04548896,"CHN",1933
40,0.0545830644,"CHN",1934
39,0.0638742584,"CHN",1935
38,0.0733450848,"CHN",1936
37,0.0830921468,"CHN",1937
36,0.0933260872,"CHN",1938
35,0.1043716292,"CHN",1939
34,0.1166675328,"CHN",1940
33,0.1307666248,"CHN",1941
32,0.1468861536,"CHN",1942
31,0.1649078056,"CHN",1943
30,0.184377686,"CHN",1944
29,0.2045063388,"CHN",1945
28,0.2241687316,"CHN",1946
27,0.2417539084,"CHN",1947
26,0.2551650064,"CHN",1948
25,0.2618192148,"CHN",1949
24,0.258647824,"CHN",1950
23,0.242096192,"CHN",1951
22,0.2114208608,"CHN",1952
21,0.168689552,"CHN",1953
20,0.118781174,"CHN",1954
19,0.069385802,"CHN",1955
18,0.0310047116,"CHN",1956
17,0.0083418492,"CHN",1957
16,0.00030384,"CHN",1958
15,0,"CHN",1959
50,0,"CHN",1925
49,0,"CHN",1926
48,0.00185548666666667,"CHN",1927
47,0.00429777,"CHN",1928
46,0.00768529166666667,"CHN",1929
45,0.012148125,"CHN",1930
44,0.0175879983333333,"CHN",1931
43,0.02367827,"CHN",1932
42,0.0301848616666667,"CHN",1933
41,0.0369662466666667,"CHN",1934
40,0.043973455,"CHN",1935
39,0.0512500866666667,"CHN",1936
38,0.0589322916666667,"CHN",1937
37,0.0672258833333334,"CHN",1938
36,0.0764063233333334,"CHN",1939
35,0.0868187566666667,"CHN",1940
34,0.09887797,"CHN",1941
33,0.113068421666667,"CHN",1942
32,0.129527766666667,"CHN",1943
31,0.148046875,"CHN",1944
30,0.168069806666667,"CHN",1945
29,0.188693831666667,"CHN",1946
28,0.208669428333333,"CHN",1947
27,0.226347041666667,"CHN",1948
26,0.239677123333333,"CHN",1949
25,0.246210075,"CHN",1950
24,0.243096303333333,"CHN",1951
23,0.227086188333333,"CHN",1952
22,0.197604626666667,"CHN",1953
21,0.156751035,"CHN",1954
20,0.109299353333333,"CHN",1955
19,0.062698025,"CHN",1956
18,0.0270700283333333,"CHN",1957
17,0.00672128666666667,"CHN",1958
16,0.000140666666666667,"CHN",1959
15,0,"CHN",1960
50,0,"CHN",1926
49,0,"CHN",1927
48,0.00177925533333333,"CHN",1928
47,0.0039766928,"CHN",1929
46,0.00683933893333333,"CHN",1930
45,0.010443056,"CHN",1931
44,0.0146925606666667,"CHN",1932
43,0.0193214050666667,"CHN",1933
42,0.0241639089333333,"CHN",1934
41,0.0291551504,"CHN",1935
40,0.0343309749333333,"CHN",1936
39,0.0398280064,"CHN",1937
38,0.045883626,"CHN",1938
37,0.0527849110666667,"CHN",1939
36,0.0608686237333333,"CHN",1940
35,0.0705212425333333,"CHN",1941
34,0.0821789205333334,"CHN",1942
33,0.0963275174666667,"CHN",1943
32,0.113072371733333,"CHN",1944
31,0.132138322266667,"CHN",1945
30,0.152869677733333,"CHN",1946
29,0.174230236266667,"CHN",1947
28,0.194803296,"CHN",1948
27,0.212860697333333,"CHN",1949
26,0.226362881333333,"CHN",1950
25,0.2329588224,"CHN",1951
24,0.229986085333333,"CHN",1952
23,0.214470797733333,"CHN",1953
22,0.185996918133333,"CHN",1954
21,0.146706247333333,"CHN",1955
20,0.101298427866667,"CHN",1956
19,0.0570309237333333,"CHN",1957
18,0.0237190512,"CHN",1958
17,0.0053334348,"CHN",1959
16,0,"CHN",1960
15,0,"CHN",1961
50,0,"CHN",1927
49,0,"CHN",1928
48,0.001675909,"CHN",1929
47,0.0036432856,"CHN",1930
46,0.0060925812,"CHN",1931
45,0.009113232,"CHN",1932
44,0.012693668,"CHN",1933
43,0.0167213018,"CHN",1934
42,0.0211083162,"CHN",1935
41,0.0257916608,"CHN",1936
40,0.0307330532,"CHN",1937
39,0.0359189978,"CHN",1938
38,0.041360757,"CHN",1939
37,0.0472520088,"CHN",1940
36,0.0539688258,"CHN",1941
35,0.0620697184,"CHN",1942
34,0.0722955794,"CHN",1943
33,0.0855697316,"CHN",1944
32,0.1022606768,"CHN",1945
31,0.1221821312,"CHN",1946
30,0.1445929888,"CHN",1947
29,0.1681973392,"CHN",1948
28,0.191144482,"CHN",1949
27,0.211377618,"CHN",1950
26,0.226633896,"CHN",1951
25,0.2344443648,"CHN",1952
24,0.232134009,"CHN",1953
23,0.2168217388,"CHN",1954
22,0.1881924946,"CHN",1955
21,0.148497268,"CHN",1956
20,0.1025530974,"CHN",1957
19,0.0577430458,"CHN",1958
18,0.0240162374,"CHN",1959
17,0.0054000246,"CHN",1960
16,0,"CHN",1961
15,0,"CHN",1962
50,0,"CHN",1928
49,0,"CHN",1929
48,0.00157256266666667,"CHN",1930
47,0.0033098784,"CHN",1931
46,0.00534582346666667,"CHN",1932
45,0.007783408,"CHN",1933
44,0.0106947753333333,"CHN",1934
43,0.0141211985333333,"CHN",1935
42,0.0180527234666667,"CHN",1936
41,0.0224281712,"CHN",1937
40,0.0271351314666667,"CHN",1938
39,0.0320099892,"CHN",1939
38,0.036837888,"CHN",1940
37,0.0417191065333333,"CHN",1941
36,0.0470690278666667,"CHN",1942
35,0.0536181942666667,"CHN",1943
34,0.0624122382666667,"CHN",1944
33,0.0748119457333333,"CHN",1945
32,0.0914489818666667,"CHN",1946
31,0.112225940133333,"CHN",1947
30,0.136316299866667,"CHN",1948
29,0.162164442133333,"CHN",1949
28,0.187485668,"CHN",1950
27,0.209894538666667,"CHN",1951
26,0.226904910666667,"CHN",1952
25,0.2359299072,"CHN",1953
24,0.234281932666667,"CHN",1954
23,0.219172679866667,"CHN",1955
22,0.190388071066667,"CHN",1956
21,0.150288288666667,"CHN",1957
20,0.103807766933333,"CHN",1958
19,0.0584551678666667,"CHN",1959
18,0.0243134236,"CHN",1960
17,0.0054666144,"CHN",1961
16,0,"CHN",1962
15,0,"CHN",1963
50,0,"CHN",1929
49,0,"CHN",1930
48,0.00146921633333333,"CHN",1931
47,0.0029764712,"CHN",1932
46,0.00459906573333333,"CHN",1933
45,0.006453584,"CHN",1934
44,0.00869588266666667,"CHN",1935
43,0.0115210952666667,"CHN",1936
42,0.0149971307333333,"CHN",1937
41,0.0190646816,"CHN",1938
40,0.0235372097333333,"CHN",1939
39,0.0281009806,"CHN",1940
38,0.032315019,"CHN",1941
37,0.0361862042666667,"CHN",1942
36,0.0401692299333333,"CHN",1943
35,0.0451666701333333,"CHN",1944
34,0.0525288971333333,"CHN",1945
33,0.0640541598666667,"CHN",1946
32,0.0806372869333333,"CHN",1947
31,0.102269749066667,"CHN",1948
30,0.128039610933333,"CHN",1949
29,0.156131545066667,"CHN",1950
28,0.183826854,"CHN",1951
27,0.208411459333333,"CHN",1952
26,0.227175925333333,"CHN",1953
25,0.2374154496,"CHN",1954
24,0.236429856333333,"CHN",1955
23,0.221523620933333,"CHN",1956
22,0.192583647533333,"CHN",1957
21,0.152079309333333,"CHN",1958
20,0.105062436466667,"CHN",1959
19,0.0591672899333333,"CHN",1960
18,0.0246106098,"CHN",1961
17,0.0055332042,"CHN",1962
16,0,"CHN",1963
15,0,"CHN",1964
50,0,"CHN",1930
49,0,"CHN",1931
48,0.00136587,"CHN",1932
47,0.002643064,"CHN",1933
46,0.003852308,"CHN",1934
45,0.00512376,"CHN",1935
44,0.00669699,"CHN",1936
43,0.008920992,"CHN",1937
42,0.011941538,"CHN",1938
41,0.015701192,"CHN",1939
40,0.019939288,"CHN",1940
39,0.024191972,"CHN",1941
38,0.02779215,"CHN",1942
37,0.030653302,"CHN",1943
36,0.033269432,"CHN",1944
35,0.036715146,"CHN",1945
34,0.042645556,"CHN",1946
33,0.053296374,"CHN",1947
32,0.069825592,"CHN",1948
31,0.092313558,"CHN",1949
30,0.119762922,"CHN",1950
29,0.150098648,"CHN",1951
28,0.18016804,"CHN",1952
27,0.20692838,"CHN",1953
26,0.22744694,"CHN",1954
25,0.238900992,"CHN",1955
24,0.23857778,"CHN",1956
23,0.223874562,"CHN",1957
22,0.194779224,"CHN",1958
21,0.15387033,"CHN",1959
20,0.106317106,"CHN",1960
19,0.059879412,"CHN",1961
18,0.024907796,"CHN",1962
17,0.005599794,"CHN",1963
16,0,"CHN",1964
15,0,"CHN",1965
50,0,"CHN",1931
49,0,"CHN",1932
48,0.00126252366666667,"CHN",1933
47,0.0023096568,"CHN",1934
46,0.00310555026666667,"CHN",1935
45,0.003793936,"CHN",1936
44,0.00469809733333333,"CHN",1937
43,0.00632088873333334,"CHN",1938
42,0.00888594526666667,"CHN",1939
41,0.0123377024,"CHN",1940
40,0.0163413662666667,"CHN",1941
39,0.0202829634,"CHN",1942
38,0.023269281,"CHN",1943
37,0.0251203997333333,"CHN",1944
36,0.0263696340666667,"CHN",1945
35,0.0282636218666667,"CHN",1946
34,0.0327622148666667,"CHN",1947
33,0.0425385881333333,"CHN",1948
32,0.0590138970666667,"CHN",1949
31,0.0823573669333333,"CHN",1950
30,0.111486233066667,"CHN",1951
29,0.144065750933333,"CHN",1952
28,0.176509226,"CHN",1953
27,0.205445300666667,"CHN",1954
26,0.227717954666667,"CHN",1955
25,0.2403865344,"CHN",1956
24,0.240725703666667,"CHN",1957
23,0.226225503066667,"CHN",1958
22,0.196974800466667,"CHN",1959
21,0.155661350666667,"CHN",1960
20,0.107571775533333,"CHN",1961
19,0.0605915340666667,"CHN",1962
18,0.0252049822,"CHN",1963
17,0.0056663838,"CHN",1964
16,0,"CHN",1965
15,0,"CHN",1966
50,0,"CHN",1932
49,0,"CHN",1933
48,0.001131588,"CHN",1934
47,0.0021084432,"CHN",1935
46,0.0029129368,"CHN",1936
45,0.0036645672,"CHN",1937
44,0.00461994493333333,"CHN",1938
43,0.00617280146666667,"CHN",1939
42,0.00851230826666667,"CHN",1940
41,0.0116230874666667,"CHN",1941
40,0.0152851912,"CHN",1942
39,0.0190741366666667,"CHN",1943
38,0.0223608666666667,"CHN",1944
37,0.0250512345333333,"CHN",1945
36,0.0275859534666667,"CHN",1946
35,0.0309406753333333,"CHN",1947
34,0.0366259012,"CHN",1948
33,0.0466870652,"CHN",1949
32,0.0622622957333333,"CHN",1950
31,0.0835824868,"CHN",1951
30,0.1099712492,"CHN",1952
29,0.139844918666667,"CHN",1953
28,0.170712585866667,"CHN",1954
27,0.199810491466667,"CHN",1955
26,0.224102042933333,"CHN",1956
25,0.240277827733333,"CHN",1957
24,0.244755578266667,"CHN",1958
23,0.233680215066667,"CHN",1959
22,0.206303438533333,"CHN",1960
21,0.1649837684,"CHN",1961
20,0.115186533066667,"CHN",1962
19,0.0654838452,"CHN",1963
18,0.0275546486666667,"CHN",1964
17,0.0063313728,"CHN",1965
16,0,"CHN",1966
15,0,"CHN",1967
50,0,"CHN",1933
49,0,"CHN",1934
48,0.000999667,"CHN",1935
47,0.0019119508,"CHN",1936
46,0.0027401142,"CHN",1937
45,0.0035780718,"CHN",1938
44,0.0046103904,"CHN",1939
43,0.0061122862,"CHN",1940
42,0.0082344554,"CHN",1941
41,0.0110030752,"CHN",1942
40,0.0143197928,"CHN",1943
39,0.017961745,"CHN",1944
38,0.02158154,"CHN",1945
37,0.0251772028,"CHN",1946
36,0.0290921342,"CHN",1947
35,0.034015178,"CHN",1948
34,0.0409805528,"CHN",1949
33,0.0513679088,"CHN",1950
32,0.0660128406,"CHN",1951
31,0.0852069392,"CHN",1952
30,0.1086977548,"CHN",1953
29,0.135688803,"CHN",1954
28,0.1648395948,"CHN",1955
27,0.1940274062,"CHN",1956
26,0.2203473124,"CHN",1957
25,0.2401121836,"CHN",1958
24,0.2488526654,"CHN",1959
23,0.2413172046,"CHN",1960
22,0.2158868288,"CHN",1961
21,0.1745751646,"CHN",1962
20,0.1230284366,"CHN",1963
19,0.0705254488,"CHN",1964
18,0.029977618,"CHN",1965
17,0.0070177332,"CHN",1966
16,0,"CHN",1967
15,0,"CHN",1968
50,0,"CHN",1934
49,0,"CHN",1935
48,0.000867746,"CHN",1936
47,0.0017154584,"CHN",1937
46,0.0025672916,"CHN",1938
45,0.0034915764,"CHN",1939
44,0.00460083586666667,"CHN",1940
43,0.00605177093333333,"CHN",1941
42,0.00795660253333333,"CHN",1942
41,0.0103830629333333,"CHN",1943
40,0.0133543944,"CHN",1944
39,0.0168493533333333,"CHN",1945
38,0.0208022133333333,"CHN",1946
37,0.0253031710666667,"CHN",1947
36,0.0305983149333333,"CHN",1948
35,0.0370896806666667,"CHN",1949
34,0.0453352044,"CHN",1950
33,0.0560487524,"CHN",1951
32,0.0697633854666667,"CHN",1952
31,0.0868313916,"CHN",1953
30,0.1074242604,"CHN",1954
29,0.131532687333333,"CHN",1955
28,0.158966603733333,"CHN",1956
27,0.188244320933333,"CHN",1957
26,0.216592581866667,"CHN",1958
25,0.239946539466667,"CHN",1959
24,0.252949752533333,"CHN",1960
23,0.248954194133333,"CHN",1961
22,0.225470219066667,"CHN",1962
21,0.1841665608,"CHN",1963
20,0.130870340133333,"CHN",1964
19,0.0755670524,"CHN",1965
18,0.0324005873333333,"CHN",1966
17,0.0077040936,"CHN",1967
16,0,"CHN",1968
15,0,"CHN",1969
50,0,"CHN",1935
49,0,"CHN",1936
48,0.000735825,"CHN",1937
47,0.001518966,"CHN",1938
46,0.002394469,"CHN",1939
45,0.003405081,"CHN",1940
44,0.00459128133333333,"CHN",1941
43,0.00599125566666667,"CHN",1942
42,0.00767874966666667,"CHN",1943
41,0.00976305066666667,"CHN",1944
40,0.012388996,"CHN",1945
39,0.0157369616666667,"CHN",1946
38,0.0200228866666667,"CHN",1947
37,0.0254291393333333,"CHN",1948
36,0.0321044956666667,"CHN",1949
35,0.0401641833333333,"CHN",1950
34,0.049689856,"CHN",1951
33,0.060729596,"CHN",1952
32,0.0735139303333333,"CHN",1953
31,0.088455844,"CHN",1954
30,0.106150766,"CHN",1955
29,0.127376571666667,"CHN",1956
28,0.153093612666667,"CHN",1957
27,0.182461235666667,"CHN",1958
26,0.212837851333333,"CHN",1959
25,0.239780895333333,"CHN",1960
24,0.257046839666667,"CHN",1961
23,0.256591183666667,"CHN",1962
22,0.235053609333333,"CHN",1963
21,0.193757957,"CHN",1964
20,0.138712243666667,"CHN",1965
19,0.080608656,"CHN",1966
18,0.0348235566666667,"CHN",1967
17,0.008390454,"CHN",1968
16,0,"CHN",1969
15,0,"CHN",1970
50,0,"CHN",1936
49,0,"CHN",1937
48,0.000603904,"CHN",1938
47,0.0013224736,"CHN",1939
46,0.0022216464,"CHN",1940
45,0.0033185856,"CHN",1941
44,0.0045817268,"CHN",1942
43,0.0059307404,"CHN",1943
42,0.0074008968,"CHN",1944
41,0.0091430384,"CHN",1945
40,0.0114235976,"CHN",1946
39,0.01462457,"CHN",1947
38,0.01924356,"CHN",1948
37,0.0255551076,"CHN",1949
36,0.0336106764,"CHN",1950
35,0.043238686,"CHN",1951
34,0.0540445076,"CHN",1952
33,0.0654104396,"CHN",1953
32,0.0772644752,"CHN",1954
31,0.0900802964,"CHN",1955
30,0.1048772716,"CHN",1956
29,0.123220456,"CHN",1957
28,0.1472206216,"CHN",1958
27,0.1766781504,"CHN",1959
26,0.2090831208,"CHN",1960
25,0.2396152512,"CHN",1961
24,0.2611439268,"CHN",1962
23,0.2642281732,"CHN",1963
22,0.2446369996,"CHN",1964
21,0.2033493532,"CHN",1965
20,0.1465541472,"CHN",1966
19,0.0856502596,"CHN",1967
18,0.037246526,"CHN",1968
17,0.0090768144,"CHN",1969
16,0,"CHN",1970
15,0,"CHN",1971
50,0,"CHN",1937
49,0,"CHN",1938
48,0.000539725666666667,"CHN",1939
47,0.0012080452,"CHN",1940
46,0.002071534,"CHN",1941
45,0.00313470206666667,"CHN",1942
44,0.00434003786666667,"CHN",1943
43,0.00556797446666667,"CHN",1944
42,0.00683045326666667,"CHN",1945
41,0.00827089246666667,"CHN",1946
40,0.0101642101333333,"CHN",1947
39,0.0129167957333333,"CHN",1948
38,0.0170665524666667,"CHN",1949
37,0.0229167534,"CHN",1950
36,0.0305360299333334,"CHN",1951
35,0.0397584033333334,"CHN",1952
34,0.0501832770666667,"CHN",1953
33,0.0611754190666667,"CHN",1954
32,0.0726408856666667,"CHN",1955
31,0.0850270146666667,"CHN",1956
30,0.0993224268666667,"CHN",1957
29,0.117057023,"CHN",1958
28,0.140302013733333,"CHN",1959
27,0.16887858,"CHN",1960
26,0.2003579538,"CHN",1961
25,0.230061364333333,"CHN",1962
24,0.2510600634,"CHN",1963
23,0.254175303066667,"CHN",1964
22,0.235298858733333,"CHN",1965
21,0.195392988333333,"CHN",1966
20,0.140490453133333,"CHN",1967
19,0.0816945254,"CHN",1968
18,0.0351789768666667,"CHN",1969
17,0.00838076286666667,"CHN",1970
16,0,"CHN",1971
15,0,"CHN",1972
50,0,"CHN",1938
49,0,"CHN",1939
48,0.000493219333333333,"CHN",1940
47,0.0011150248,"CHN",1941
46,0.001927346,"CHN",1942
45,0.00292541293333333,"CHN",1943
44,0.00403779213333333,"CHN",1944
43,0.00512636053333333,"CHN",1945
42,0.00618368173333333,"CHN",1946
41,0.00733297253333333,"CHN",1947
40,0.00882812986666666,"CHN",1948
39,0.0110537042666667,"CHN",1949
38,0.0145249325333333,"CHN",1950
37,0.0195572716,"CHN",1951
36,0.0262663850666666,"CHN",1952
35,0.0345681766666666,"CHN",1953
34,0.0441787729333333,"CHN",1954
33,0.0546145209333333,"CHN",1955
32,0.0658327393333333,"CHN",1956
31,0.0782317153333333,"CHN",1957
30,0.0926507081333333,"CHN",1958
29,0.110369942,"CHN",1959
28,0.133110636266667,"CHN",1960
27,0.16055297,"CHN",1961
26,0.1903361512,"CHN",1962
25,0.218058370666667,"CHN",1963
24,0.2372768216,"CHN",1964
23,0.239507686933333,"CHN",1965
22,0.221024666266667,"CHN",1966
21,0.182858946666667,"CHN",1967
20,0.130799211866667,"CHN",1968
19,0.0753916596,"CHN",1969
18,0.0319399881333333,"CHN",1970
17,0.00732408213333333,"CHN",1971
16,0,"CHN",1972
15,0,"CHN",1973
50,0,"CHN",1939
49,0,"CHN",1940
48,0.000446713,"CHN",1941
47,0.0010220044,"CHN",1942
46,0.001783158,"CHN",1943
45,0.0027161238,"CHN",1944
44,0.0037355464,"CHN",1945
43,0.0046847466,"CHN",1946
42,0.0055369102,"CHN",1947
41,0.0063950526,"CHN",1948
40,0.00749204960000001,"CHN",1949
39,0.00919061280000001,"CHN",1950
38,0.0119833126,"CHN",1951
37,0.0161977898,"CHN",1952
36,0.0219967402,"CHN",1953
35,0.02937795,"CHN",1954
34,0.0381742688,"CHN",1955
33,0.0480536228,"CHN",1956
32,0.059024593,"CHN",1957
31,0.071436416,"CHN",1958
30,0.0859789894,"CHN",1959
29,0.103682861,"CHN",1960
28,0.1259192588,"CHN",1961
27,0.15222736,"CHN",1962
26,0.1803143486,"CHN",1963
25,0.206055377,"CHN",1964
24,0.2234935798,"CHN",1965
23,0.2248400708,"CHN",1966
22,0.2067504738,"CHN",1967
21,0.170324905,"CHN",1968
20,0.1211079706,"CHN",1969
19,0.0690887938,"CHN",1970
18,0.0287009994,"CHN",1971
17,0.00626740140000001,"CHN",1972
16,0,"CHN",1973
15,0,"CHN",1974
50,0,"CHN",1940
49,0,"CHN",1941
48,0.000400206666666666,"CHN",1942
47,0.000928983999999999,"CHN",1943
46,0.00163897,"CHN",1944
45,0.00250683466666667,"CHN",1945
44,0.00343330066666667,"CHN",1946
43,0.00424313266666666,"CHN",1947
42,0.00489013866666666,"CHN",1948
41,0.00545713266666666,"CHN",1949
40,0.00615596933333333,"CHN",1950
39,0.00732752133333332,"CHN",1951
38,0.00944169266666665,"CHN",1952
37,0.012838308,"CHN",1953
36,0.0177270953333333,"CHN",1954
35,0.0241877233333333,"CHN",1955
34,0.0321697646666666,"CHN",1956
33,0.0414927246666666,"CHN",1957
32,0.0522164466666666,"CHN",1958
31,0.0646411166666666,"CHN",1959
30,0.0793072706666666,"CHN",1960
29,0.09699578,"CHN",1961
28,0.118727881333333,"CHN",1962
27,0.14390175,"CHN",1963
26,0.170292546,"CHN",1964
25,0.194052383333333,"CHN",1965
24,0.209710338,"CHN",1966
23,0.210172454666667,"CHN",1967
22,0.192476281333333,"CHN",1968
21,0.157790863333333,"CHN",1969
20,0.111416729333333,"CHN",1970
19,0.062785928,"CHN",1971
18,0.0254620106666667,"CHN",1972
17,0.00521072066666666,"CHN",1973
16,0,"CHN",1974
15,0,"CHN",1975
50,0,"CHN",1941
49,0,"CHN",1942
48,0.000353700333333334,"CHN",1943
47,0.0008359636,"CHN",1944
46,0.001494782,"CHN",1945
45,0.00229754553333333,"CHN",1946
44,0.00313105493333333,"CHN",1947
43,0.00380151873333334,"CHN",1948
42,0.00424336713333334,"CHN",1949
41,0.00451921273333334,"CHN",1950
40,0.00481988906666667,"CHN",1951
39,0.00546442986666667,"CHN",1952
38,0.00690007273333334,"CHN",1953
37,0.00947882620000001,"CHN",1954
36,0.0134574504666667,"CHN",1955
35,0.0189974966666667,"CHN",1956
34,0.0261652605333334,"CHN",1957
33,0.0349318265333334,"CHN",1958
32,0.0454083003333334,"CHN",1959
31,0.0578458173333334,"CHN",1960
30,0.0726355519333334,"CHN",1961
29,0.090308699,"CHN",1962
28,0.111536503866667,"CHN",1963
27,0.13557614,"CHN",1964
26,0.1602707434,"CHN",1965
25,0.182049389666667,"CHN",1966
24,0.1959270962,"CHN",1967
23,0.195504838533333,"CHN",1968
22,0.178202088866667,"CHN",1969
21,0.145256821666667,"CHN",1970
20,0.101725488066667,"CHN",1971
19,0.0564830622,"CHN",1972
18,0.0222230219333333,"CHN",1973
17,0.00415403993333334,"CHN",1974
16,0,"CHN",1975
15,0,"CHN",1976
50,0,"CHN",1942
49,0,"CHN",1943
48,0.0003430608,"CHN",1944
47,0.0008050132,"CHN",1945
46,0.0014274192,"CHN",1946
45,0.0021744968,"CHN",1947
44,0.002933118,"CHN",1948
43,0.0035128136,"CHN",1949
42,0.0038478828,"CHN",1950
41,0.0039973568,"CHN",1951
40,0.0041450364,"CHN",1952
39,0.0045994708,"CHN",1953
38,0.0057939612,"CHN",1954
